Tag,DeltaTime,STD
CitizenScientist:26,116,0.0
CitizenScientist:26,117,0.0
CitizenScientist:26,118,0.0
CitizenScientist:26,119,0.0
CitizenScientist:27,0,3.7103146912390996
CitizenScientist:27,1,4.279803984420517
CitizenScientist:27,2,3.6178548568774973
CitizenScientist:27,3,3.8091390670463534
CitizenScientist:27,4,4.041141804407924
CitizenScientist:27,5,3.9728614870218832
CitizenScientist:27,6,3.9886888587264355
CitizenScientist:27,7,4.189164364284082
CitizenScientist:27,8,3.7986496951117825
CitizenScientist:27,9,4.047835031391228
CitizenScientist:27,10,3.6976413799463246
CitizenScientist:27,11,3.7714060236285523
CitizenScientist:27,12,3.8474399757870104
CitizenScientist:27,13,3.8290980140124127
CitizenScientist:27,14,3.792741351565718
CitizenScientist:27,15,4.066333765594
CitizenScientist:27,16,3.847400181003677
CitizenScientist:27,17,4.403219121635367
CitizenScientist:27,18,3.733675207560984
CitizenScientist:27,19,4.232530317174642
CitizenScientist:27,20,3.640369832232997
CitizenScientist:27,21,3.6658146737420076
CitizenScientist:27,22,3.7848247080925237
CitizenScientist:27,23,4.602056672541523
CitizenScientist:27,24,4.004234785715718
CitizenScientist:27,25,3.8321169467032026
CitizenScientist:27,26,3.757714195122112
CitizenScientist:27,27,4.1133063208189204
CitizenScientist:27,28,3.635278743536715
CitizenScientist:27,29,4.172143807518777
CitizenScientist:27,30,4.058077212619327
CitizenScientist:27,31,4.055325564254831
CitizenScientist:27,32,3.7831372828139984
CitizenScientist:27,33,4.065043610155879
CitizenScientist:27,34,3.744207862209589
CitizenScientist:27,35,3.9529311577175643
CitizenScientist:27,36,15.910450792573048
CitizenScientist:27,37,3.935101915240993
CitizenScientist:27,38,3.9972842246754863
CitizenScientist:27,39,3.947980408456399
CitizenScientist:27,40,34.11006500940932
CitizenScientist:27,41,3.948119561384591
CitizenScientist:27,42,4.196723801202582
CitizenScientist:27,43,4.167762485531352
CitizenScientist:27,44,4.02932283584129
CitizenScientist:27,45,28.010187328974485
CitizenScientist:27,46,3.8108316932717514
CitizenScientist:27,47,3.973580566118183
CitizenScientist:27,48,3.9138263538888722
CitizenScientist:27,49,4.135683238446271
CitizenScientist:27,50,3.9553893438081555
CitizenScientist:27,51,4.08892508287121
CitizenScientist:27,52,3.986941609186386
CitizenScientist:27,53,3.8722181970328196
CitizenScientist:27,54,3.897803265072504
CitizenScientist:27,55,3.9861727056797442
CitizenScientist:27,56,3.955966953394461
CitizenScientist:27,57,4.2019432825889
CitizenScientist:27,58,3.85138574770842
CitizenScientist:27,59,4.399887074291582
CitizenScientist:27,60,4.1116628033529325
CitizenScientist:27,61,21.95291702428167
CitizenScientist:27,62,4.011223712522514
CitizenScientist:27,63,35.888606473422826
CitizenScientist:27,64,4.463202747591739
CitizenScientist:27,65,4.8932681612946825
CitizenScientist:27,66,4.6540864113285645
CitizenScientist:27,67,4.371179047230532
CitizenScientist:27,68,15.860826688039715
CitizenScientist:27,69,4.742113533567251
CitizenScientist:27,70,4.696899819953161
CitizenScientist:27,71,36.78898299933116
CitizenScientist:27,72,4.765308141544546
CitizenScientist:27,73,4.854999095156713
CitizenScientist:27,74,5.439476462377762
CitizenScientist:27,75,46.93257483843129
CitizenScientist:27,76,5.269557370176272
CitizenScientist:27,77,5.242836124499339
CitizenScientist:27,78,38.047812940745175
CitizenScientist:27,79,5.720851807550004
CitizenScientist:27,80,44.48284305333717
CitizenScientist:27,81,30.246987408534824
CitizenScientist:27,82,0.0
CitizenScientist:27,83,0.0
CitizenScientist:27,84,0.0
CitizenScientist:27,85,0.0
CitizenScientist:27,86,0.0
CitizenScientist:27,87,0.0
CitizenScientist:27,88,0.0
CitizenScientist:27,89,0.0
CitizenScientist:27,90,0.0
CitizenScientist:27,91,9.338136827210265
CitizenScientist:27,92,290.36876048311507
CitizenScientist:27,93,6.879390555995329
CitizenScientist:27,94,6.755488056619109
CitizenScientist:27,95,7.260828797998009
CitizenScientist:27,96,6.967298316870207
CitizenScientist:27,97,28.612378331308058
CitizenScientist:27,98,33.42742157315658
CitizenScientist:27,99,6.848841845295262
CitizenScientist:27,100,26.727543702286777
CitizenScientist:27,101,35.31685578234756
CitizenScientist:27,102,224.90033597812894
CitizenScientist:27,103,247.2603306313057
CitizenScientist:27,104,79.27550570531474
CitizenScientist:27,105,0.0
CitizenScientist:27,106,0.0
CitizenScientist:27,107,0.0
CitizenScientist:27,108,0.0
CitizenScientist:27,109,0.0
CitizenScientist:27,110,0.0
CitizenScientist:27,111,0.0
CitizenScientist:27,112,0.0
CitizenScientist:27,113,0.0
CitizenScientist:27,114,0.0
CitizenScientist:27,115,0.0
CitizenScientist:27,116,0.0
CitizenScientist:27,117,0.0
CitizenScientist:27,118,0.0
CitizenScientist:27,119,0.0
AS-1:28,0,1.7125152067451355
AS-1:28,1,1.7254427773118928
AS-1:28,2,1.6727643085918484
AS-1:28,3,1.7203568526957667
AS-1:28,4,1.7152547231918933
AS-1:28,5,1.6864359928632604
AS-1:28,6,5.003732981484923
AS-1:28,7,1.6050983345515772
AS-1:28,8,1.6751082515231628
AS-1:28,9,1.6782100252617038
AS-1:28,10,1.713845555908167
AS-1:28,11,37.357917526974866
AS-1:28,12,1.6888317790051732
AS-1:28,13,1.6227168195785764
AS-1:28,14,1.7282103558162756
AS-1:28,15,1.6606465348111399
AS-1:28,16,4.243008046651647
AS-1:28,17,1.6713799096761741
AS-1:28,18,1.644667308471703
AS-1:28,19,1.7392327491039132
AS-1:28,20,1.6831218926612401
AS-1:28,21,1.6617700058880398
AS-1:28,22,1.7436038314329476
AS-1:28,23,1.744089998491909
AS-1:28,24,1.7789058920694782
AS-1:28,25,1.6964690773034778
AS-1:28,26,1.6292412600144073
AS-1:28,27,1.7326721495360218
AS-1:28,28,1.715573523761689
AS-1:28,29,1.6586607484338267
AS-1:28,30,1.7612288560358458
AS-1:28,31,1.8331228835440465
AS-1:28,32,1.8723741901726512
AS-1:28,33,1.6317872264695343
AS-1:28,34,1.7626521254723233
AS-1:28,35,1.678568039604069
AS-1:28,36,1.6786973197566097
AS-1:28,37,4.2405450383438
AS-1:28,38,46.16696815165427
AS-1:28,39,1.66996837313883
AS-1:28,40,5.218715577989532
AS-1:28,41,1.9611012747628673
AS-1:28,42,1.6665133031290729
AS-1:28,43,1.6118766141165404
AS-1:28,44,1.6479411022676782
AS-1:28,45,1.7018502775755426
AS-1:28,46,11.685572626033377
AS-1:28,47,1.8591531989817167
AS-1:28,48,1.6995454866260895
AS-1:28,49,1.746548624792746
AS-1:28,50,1.73507524652711
AS-1:28,51,1.6918103387266028
AS-1:28,52,1.6315602384614534
AS-1:28,53,16.9237368440031
AS-1:28,54,1.6539042613027986
AS-1:28,55,4.491439044600074
AS-1:28,56,1.7889763296164267
AS-1:28,57,1.8215520754334438
AS-1:28,58,1.8740573464239754
AS-1:28,59,1.8487565809708453
AS-1:28,60,1.943340053398979
AS-1:28,61,53.83817760177218
AS-1:28,62,2.001351631241511
AS-1:28,63,2.2355302148042866
AS-1:28,64,5.579199760929907
AS-1:28,65,2.3739544069644922
AS-1:28,66,2.4503463163609758
AS-1:28,67,2.586862270361642
AS-1:28,68,2.699794035230817
AS-1:28,69,2.734312709600784
AS-1:28,70,2.7545300551945093
AS-1:28,71,52.81316321358589
AS-1:28,72,3.137418680868151
AS-1:28,73,59.08212343077962
AS-1:28,74,43.57437837390096
AS-1:28,75,3.69552635574557
AS-1:28,76,3.9752258531527045
AS-1:28,77,4.04392318534217
AS-1:28,78,4.408852160627558
AS-1:28,79,4.218683664471354
AS-1:28,80,4.643045695299273
AS-1:28,81,23.483014885959403
AS-1:28,82,151.9380968079556
AS-1:28,83,0.0
AS-1:28,84,0.0
AS-1:28,85,0.0
AS-1:28,86,0.0
AS-1:28,87,0.0
AS-1:28,88,0.0
AS-1:28,89,0.0
AS-1:28,90,0.0
AS-1:28,91,382.34663270082694
AS-1:28,92,202.86717222575604
AS-1:28,93,5.567687100792234
AS-1:28,94,6.180702246578278
AS-1:28,95,5.532616840786002
AS-1:28,96,6.013821350683693
AS-1:28,97,30.319117014234163
AS-1:28,98,21.173680138716822
AS-1:28,99,5.77489680481672
AS-1:28,100,6.1702961066262905
AS-1:28,101,31.167800710156953
AS-1:28,102,228.0650834228318
AS-1:28,103,252.96068766134317
AS-1:28,104,83.62346881071028
AS-1:28,105,0.0
AS-1:28,106,0.0
AS-1:28,107,0.0
AS-1:28,108,0.0
AS-1:28,109,0.0
AS-1:28,110,0.0
AS-1:28,111,0.0
AS-1:28,112,0.0
AS-1:28,113,0.0
AS-1:28,114,0.0
AS-1:28,115,0.0
AS-1:28,116,0.0
AS-1:28,117,0.0
AS-1:28,118,0.0
AS-1:28,119,0.0
AS-2:29,0,1.7074585610357638
AS-2:29,1,1.6718991936059562
AS-2:29,2,1.640953854460611
AS-2:29,3,1.7537965871604957
AS-2:29,4,1.7869117567868902
AS-2:29,5,1.7179466416569074
AS-2:29,6,1.638594606347347
AS-2:29,7,1.5901874064569625
AS-2:29,8,1.6491434130825553
AS-2:29,9,1.6758491260283177
AS-2:29,10,1.7027069724267347
AS-2:29,11,42.59222122745794
AS-2:29,12,1.663802515843871
AS-2:29,13,1.735810019835632
AS-2:29,14,0.0
AS-2:29,15,0.0
AS-2:29,16,1.6960351540752405
AS-2:29,17,1.6927587243211693
AS-2:29,18,26.935415816615695
AS-2:29,19,1.7099331939516753
AS-2:29,20,1.7187599606894313
AS-2:29,21,19.52433142199203
AS-2:29,22,1.6883856843552667
AS-2:29,23,1.5676360033148284
AS-2:29,24,1.8159736828122448
AS-2:29,25,1.7499553565734183
AS-2:29,26,1.7923313797094995
AS-2:29,27,1.7213477842796452
AS-2:29,28,1.6351127636955196
AS-2:29,29,1.6407146139546769
AS-2:29,30,1.6784562063653585
AS-2:29,31,0.0
AS-2:29,32,0.0
AS-2:29,33,0.0
AS-2:29,34,0.0
AS-2:29,35,0.0
AS-2:29,36,0.0
AS-2:29,37,0.0
AS-2:29,38,0.0
AS-2:29,39,0.0
AS-2:29,40,1.749214772255579
AS-2:29,41,1.6687394518092666
AS-2:29,42,1.6657352721586884
AS-2:29,43,26.021938867663977
AS-2:29,44,1.6487784245343207
AS-2:29,45,1.6970471813719468
AS-2:29,46,1.5970839312112979
AS-2:29,47,1.6489749668682132
AS-2:29,48,1.7178343520581696
AS-2:29,49,1.7229607511490215
AS-2:29,50,2.035091453036502
AS-2:29,51,1.7237308580482205
AS-2:29,52,1.7468468065151272
AS-2:29,53,1.7678455186406354
AS-2:29,54,1.7542518893699457
AS-2:29,55,1.915288990230919
AS-2:29,56,0.0
AS-2:29,57,0.0
AS-2:29,58,0.0
AS-2:29,59,0.0
AS-2:29,60,0.0
AS-2:29,61,0.0
AS-2:29,62,0.0
AS-2:29,63,0.0
AS-2:29,64,2.3752792308025716
AS-2:29,65,4.850897580869181
AS-2:29,66,2.524472831300093
AS-2:29,67,27.972569518383523
AS-2:29,68,38.000457523501005
AS-2:29,69,24.39144650659822
AS-2:29,70,2.9369520184248077
AS-2:29,71,3.1568330117499714
AS-2:29,72,20.53575022994439
AS-2:29,73,3.4470449550977453
AS-2:29,74,3.584503525954056
AS-2:29,75,3.8595902467899506
AS-2:29,76,3.8518368473048197
AS-2:29,77,4.082788551285501
AS-2:29,78,4.2379311023080035
AS-2:29,79,0.0
AS-2:29,80,0.0
AS-2:29,81,0.0
AS-2:29,82,0.0
AS-2:29,83,0.0
AS-2:29,84,0.0
AS-2:29,85,0.0
AS-2:29,86,0.0
AS-2:29,87,0.0
AS-2:29,88,0.0
AS-2:29,89,0.0
AS-2:29,90,301.30274698901627
AS-2:29,91,229.5235462657615
AS-2:29,92,35.498161892366824
AS-2:29,93,10.091217188915975
AS-2:29,94,27.51768163083935
AS-2:29,95,26.816273235406047
AS-2:29,96,5.842662223067175
AS-2:29,97,5.902069171464619
AS-2:29,98,6.14076544953104
AS-2:29,99,30.03126462380206
AS-2:29,100,6.068623045454896
AS-2:29,101,29.854551590839517
AS-2:29,102,495.90828005303297
AS-2:29,103,0.0
AS-2:29,104,0.0
AS-2:29,105,0.0
AS-2:29,106,0.0
AS-2:29,107,0.0
AS-2:29,108,0.0
AS-2:29,109,0.0
AS-2:29,110,0.0
AS-2:29,111,0.0
AS-2:29,112,0.0
AS-2:29,113,0.0
AS-2:29,114,0.0
AS-2:29,115,0.0
AS-2:29,116,0.0
AS-2:29,117,0.0
AS-2:29,118,0.0
AS-2:29,119,0.0
PeterLovesCrystals54:30,0,1.9485032044249557
PeterLovesCrystals54:30,1,1.707390774302368
PeterLovesCrystals54:30,2,1.774041212098023
PeterLovesCrystals54:30,3,1.8085679997933568
PeterLovesCrystals54:30,4,1.8505874734563563
PeterLovesCrystals54:30,5,1.8194545165115616
PeterLovesCrystals54:30,6,1.84206202811743
PeterLovesCrystals54:30,7,1.7972114888911848
PeterLovesCrystals54:30,8,1.8269454158428313
PeterLovesCrystals54:30,9,1.848664850208134
PeterLovesCrystals54:30,10,1.8257080480030783
PeterLovesCrystals54:30,11,1.7866742459416356
PeterLovesCrystals54:30,12,1.812354187408544
PeterLovesCrystals54:30,13,1.854044939824515
PeterLovesCrystals54:30,14,1.726825724655888
PeterLovesCrystals54:30,15,1.8131459044951828
PeterLovesCrystals54:30,16,1.8068109951575517
PeterLovesCrystals54:30,17,20.6073271810366
PeterLovesCrystals54:30,18,1.9772622416417662
PeterLovesCrystals54:30,19,1.8232868671714828
PeterLovesCrystals54:30,20,1.7916472867168918
PeterLovesCrystals54:30,21,1.7828005218243808
PeterLovesCrystals54:30,22,1.7891988818711262
PeterLovesCrystals54:30,23,1.7427428891772239
PeterLovesCrystals54:30,24,20.41982385409425
PeterLovesCrystals54:30,25,1.8170467662163472
PeterLovesCrystals54:30,26,1.7237666686004165
PeterLovesCrystals54:30,27,1.7725704986937771
PeterLovesCrystals54:30,28,1.777150496972299
PeterLovesCrystals54:30,29,1.8124739248869381
PeterLovesCrystals54:30,30,1.8109742407381957
PeterLovesCrystals54:30,31,1.8112256056174902
PeterLovesCrystals54:30,32,1.82409234574417
PeterLovesCrystals54:30,33,1.7592343443654859
PeterLovesCrystals54:30,34,1.7474496407374893
PeterLovesCrystals54:30,35,1.7029335391872722
PeterLovesCrystals54:30,36,1.7522120058886272
PeterLovesCrystals54:30,37,1.8781511586374933
PeterLovesCrystals54:30,38,1.8390818965511628
PeterLovesCrystals54:30,39,1.795981024261162
PeterLovesCrystals54:30,40,1.7357332922221649
PeterLovesCrystals54:30,41,1.7366754638292863
PeterLovesCrystals54:30,42,1.7718733329515097
PeterLovesCrystals54:30,43,1.7985199462095438
PeterLovesCrystals54:30,44,1.792589663201616
PeterLovesCrystals54:30,45,1.7178708469828516
PeterLovesCrystals54:30,46,1.8589041641133695
PeterLovesCrystals54:30,47,33.70648504989642
PeterLovesCrystals54:30,48,1.9196107622106786
PeterLovesCrystals54:30,49,36.604432147827076
PeterLovesCrystals54:30,50,1.7678629772052017
PeterLovesCrystals54:30,51,1.8247478897401446
PeterLovesCrystals54:30,52,1.806546736486801
PeterLovesCrystals54:30,53,1.900900838264211
PeterLovesCrystals54:30,54,1.8051874624789963
PeterLovesCrystals54:30,55,1.838469237110719
PeterLovesCrystals54:30,56,1.7624223161474373
PeterLovesCrystals54:30,57,64.28716989282898
PeterLovesCrystals54:30,58,1.718116625766409
PeterLovesCrystals54:30,59,1.908748194922578
PeterLovesCrystals54:30,60,43.91534672635461
PeterLovesCrystals54:30,61,1.8899303174707747
PeterLovesCrystals54:30,62,2.0613309436486764
PeterLovesCrystals54:30,63,36.97622256547158
PeterLovesCrystals54:30,64,38.64643296280265
PeterLovesCrystals54:30,65,2.508270354835032
PeterLovesCrystals54:30,66,2.508970233166628
PeterLovesCrystals54:30,67,2.6533923974882194
PeterLovesCrystals54:30,68,2.961670514903097
PeterLovesCrystals54:30,69,2.9347396928468537
PeterLovesCrystals54:30,70,3.1008845184814726
PeterLovesCrystals54:30,71,3.2032098813130108
PeterLovesCrystals54:30,72,3.4709123263881687
PeterLovesCrystals54:30,73,27.408205192138308
PeterLovesCrystals54:30,74,3.6088071219343947
PeterLovesCrystals54:30,75,3.806679562453232
PeterLovesCrystals54:30,76,23.1514544193932
PeterLovesCrystals54:30,77,4.179741832174031
PeterLovesCrystals54:30,78,3.9396007090039524
PeterLovesCrystals54:30,79,0.0
PeterLovesCrystals54:30,80,0.0
PeterLovesCrystals54:30,81,0.0
PeterLovesCrystals54:30,82,0.0
PeterLovesCrystals54:30,83,0.0
PeterLovesCrystals54:30,84,0.0
PeterLovesCrystals54:30,85,0.0
PeterLovesCrystals54:30,86,0.0
PeterLovesCrystals54:30,87,0.0
PeterLovesCrystals54:30,88,0.0
PeterLovesCrystals54:30,89,0.0
PeterLovesCrystals54:30,90,41.16977715187788
PeterLovesCrystals54:30,91,5.601541812098832
PeterLovesCrystals54:30,92,20.635155717870767
PeterLovesCrystals54:30,93,15.23607831002392
PeterLovesCrystals54:30,94,5.620529198717807
PeterLovesCrystals54:30,95,5.868777260601097
PeterLovesCrystals54:30,96,28.014987547877155
PeterLovesCrystals54:30,97,17.01356989642756
PeterLovesCrystals54:30,98,5.7532455892301675
PeterLovesCrystals54:30,99,35.775298703223
PeterLovesCrystals54:30,100,23.705695992384435
PeterLovesCrystals54:30,101,40.44602844718846
PeterLovesCrystals54:30,102,6.096221366282291
PeterLovesCrystals54:30,103,6.027316870276414
PeterLovesCrystals54:30,104,6.209775656527966
PeterLovesCrystals54:30,105,113.39352507863423
PeterLovesCrystals54:30,106,0.0
PeterLovesCrystals54:30,107,0.0
PeterLovesCrystals54:30,108,0.0
PeterLovesCrystals54:30,109,0.0
PeterLovesCrystals54:30,110,0.0
PeterLovesCrystals54:30,111,0.0
PeterLovesCrystals54:30,112,0.0
PeterLovesCrystals54:30,113,0.0
PeterLovesCrystals54:30,114,0.0
PeterLovesCrystals54:30,115,0.0
PeterLovesCrystals54:30,116,0.0
PeterLovesCrystals54:30,117,0.0
PeterLovesCrystals54:30,118,0.0
PeterLovesCrystals54:30,119,0.0
RadCurieous:31,0,1.839295335243069
RadCurieous:31,1,1.818763125191281
RadCurieous:31,2,1.7254757574379804
RadCurieous:31,3,1.8271592165077286
RadCurieous:31,4,1.8373687699842893
RadCurieous:31,5,1.7353303800077315
RadCurieous:31,6,1.8211717839530315
RadCurieous:31,7,15.865007088619635
RadCurieous:31,8,1.7878102338052453
RadCurieous:31,9,1.7290188468722676
RadCurieous:31,10,1.7753667461494635
RadCurieous:31,11,1.8348289354112066
RadCurieous:31,12,1.7880772615325875
RadCurieous:31,13,1.8593228348839768
RadCurieous:31,14,1.7630903704351029
RadCurieous:31,15,1.8424018140580638
RadCurieous:31,16,1.7341522282133377
RadCurieous:31,17,1.8405916923038033
RadCurieous:31,18,1.872126913993484
RadCurieous:31,19,1.7903628977264794
RadCurieous:31,20,1.7860376691311848
RadCurieous:31,21,1.7469765548894276
RadCurieous:31,22,1.8523737690452522
RadCurieous:31,23,1.7783283652608588
RadCurieous:31,24,1.8025166734387483
RadCurieous:31,25,22.83251264330165
RadCurieous:31,26,1.7532509486348178
RadCurieous:31,27,1.8561625753615547
RadCurieous:31,28,1.7953982458248954
RadCurieous:31,29,1.8586379712102867
RadCurieous:31,30,1.8745349217444593
RadCurieous:31,31,1.8678485015362885
RadCurieous:31,32,1.818500603366533
RadCurieous:31,33,1.809693975220843
RadCurieous:31,34,1.7481714432691458
RadCurieous:31,35,27.069840657706493
RadCurieous:31,36,1.913062230761308
RadCurieous:31,37,1.7867174320800605
RadCurieous:31,38,1.8096875796121463
RadCurieous:31,39,1.7282326794863139
RadCurieous:31,40,1.8386281914903868
RadCurieous:31,41,1.7106330501012676
RadCurieous:31,42,1.752682577974632
RadCurieous:31,43,1.8536703455576993
RadCurieous:31,44,1.782956324807997
RadCurieous:31,45,1.808416003401326
RadCurieous:31,46,1.8608208728912234
RadCurieous:31,47,1.875670661949684
RadCurieous:31,48,1.6957440371430392
RadCurieous:31,49,1.794788408726434
RadCurieous:31,50,1.8195562942719554
RadCurieous:31,51,33.766973652421086
RadCurieous:31,52,1.8126223883753356
RadCurieous:31,53,1.7862623056794762
RadCurieous:31,54,1.7416267938019583
RadCurieous:31,55,1.783489089771321
RadCurieous:31,56,1.7803955253789563
RadCurieous:31,57,1.916440373764908
RadCurieous:31,58,1.8320459884904061
RadCurieous:31,59,1.862456080722874
RadCurieous:31,60,1.934241784069455
RadCurieous:31,61,2.0546609625058405
RadCurieous:31,62,2.0544420332642757
RadCurieous:31,63,37.30325947038837
RadCurieous:31,64,29.031257937291162
RadCurieous:31,65,26.979320257376017
RadCurieous:31,66,2.62715577045578
RadCurieous:31,67,33.92325989271997
RadCurieous:31,68,2.7520150129864507
RadCurieous:31,69,2.9771823632603884
RadCurieous:31,70,50.36705935571095
RadCurieous:31,71,3.22570614718083
RadCurieous:31,72,3.310169599334778
RadCurieous:31,73,3.4931446668787793
RadCurieous:31,74,30.279303282606914
RadCurieous:31,75,3.840902245751608
RadCurieous:31,76,3.9359023132667343
RadCurieous:31,77,17.158772353601314
RadCurieous:31,78,7.626676851329177
RadCurieous:31,79,4.314098104542374
RadCurieous:31,80,4.492818687504319
RadCurieous:31,81,4.676117868049444
RadCurieous:31,82,23.00798987288205
RadCurieous:31,83,4.910494811670369
RadCurieous:31,84,16.651834972442824
RadCurieous:31,85,5.264624860582843
RadCurieous:31,86,5.235061635416965
RadCurieous:31,87,5.389244131546783
RadCurieous:31,88,19.874147205753903
RadCurieous:31,89,5.517252174109921
RadCurieous:31,90,12.617469184806101
RadCurieous:31,91,5.502037909445574
RadCurieous:31,92,26.760832471358803
RadCurieous:31,93,25.922347480580914
RadCurieous:31,94,17.967101317907158
RadCurieous:31,95,19.60630680977697
RadCurieous:31,96,5.715780567383733
RadCurieous:31,97,25.528282043661797
RadCurieous:31,98,10.728546799591646
RadCurieous:31,99,6.104884798779437
RadCurieous:31,100,33.66562729428727
RadCurieous:31,101,6.0438292011459085
RadCurieous:31,102,8.50773796274093
RadCurieous:31,103,6.359195451264685
RadCurieous:31,104,6.2288901334228495
RadCurieous:31,105,6.065395081088526
RadCurieous:31,106,30.62498611359638
RadCurieous:31,107,6.336239263558444
RadCurieous:31,108,25.44594787050189
RadCurieous:31,109,6.947630583483692
RadCurieous:31,110,17.3490170666073
RadCurieous:31,111,6.5865673184910065
RadCurieous:31,112,6.9171380261689155
RadCurieous:31,113,22.743759840394986
RadCurieous:31,114,6.538771045540587
RadCurieous:31,115,6.817879527288774
RadCurieous:31,116,23.5940047817023
RadCurieous:31,117,21.519945768742353
RadCurieous:31,118,6.528932720254911
RadCurieous:31,119,7.057915467639054
GermanWrinkler43:32,0,2.6430070206322025
GermanWrinkler43:32,1,2.3988165806610393
GermanWrinkler43:32,2,2.4625430841627978
GermanWrinkler43:32,3,2.5554815810549507
GermanWrinkler43:32,4,2.6247189002930496
GermanWrinkler43:32,5,2.477023661400069
GermanWrinkler43:32,6,2.4060394528696807
GermanWrinkler43:32,7,2.510164137444717
GermanWrinkler43:32,8,2.4012820489053466
GermanWrinkler43:32,9,2.365022903342235
GermanWrinkler43:32,10,2.5841262224073605
GermanWrinkler43:32,11,2.3675907820210633
GermanWrinkler43:32,12,2.4963244585728708
GermanWrinkler43:32,13,2.5208662379242126
GermanWrinkler43:32,14,2.356210600744706
GermanWrinkler43:32,15,32.767406475144355
GermanWrinkler43:32,16,2.31022786273947
GermanWrinkler43:32,17,2.4206189743815116
GermanWrinkler43:32,18,2.4483361539705912
GermanWrinkler43:32,19,2.4339040426625056
GermanWrinkler43:32,20,2.3822242304096015
GermanWrinkler43:32,21,2.400231470319292
GermanWrinkler43:32,22,2.505114752429418
GermanWrinkler43:32,23,2.5320720544425446
GermanWrinkler43:32,24,2.4988747467610297
GermanWrinkler43:32,25,2.3831969496072465
GermanWrinkler43:32,26,2.5061036601775983
GermanWrinkler43:32,27,2.2791725912307044
GermanWrinkler43:32,28,2.4354617150413387
GermanWrinkler43:32,29,2.4073960113690385
GermanWrinkler43:32,30,2.501579362234098
GermanWrinkler43:32,31,2.353923291254647
GermanWrinkler43:32,32,2.4517469049236036
GermanWrinkler43:32,33,2.5402770184070307
GermanWrinkler43:32,34,2.521432435695586
GermanWrinkler43:32,35,2.4092378635853566
GermanWrinkler43:32,36,2.547396395353838
GermanWrinkler43:32,37,2.4614775090944416
GermanWrinkler43:32,38,2.4329274141390114
GermanWrinkler43:32,39,2.4960613263823723
GermanWrinkler43:32,40,2.354201900752391
GermanWrinkler43:32,41,2.453209899647479
GermanWrinkler43:32,42,2.4168482530757
GermanWrinkler43:32,43,2.4480658718322235
GermanWrinkler43:32,44,2.4413644579756353
GermanWrinkler43:32,45,2.4391668881043564
GermanWrinkler43:32,46,2.4998132646309186
GermanWrinkler43:32,47,2.441449791278398
GermanWrinkler43:32,48,2.3904867879436886
GermanWrinkler43:32,49,2.3981474331473263
GermanWrinkler43:32,50,2.2726483572157736
GermanWrinkler43:32,51,23.55762161524787
GermanWrinkler43:32,52,2.454769859218659
GermanWrinkler43:32,53,2.490565144230185
GermanWrinkler43:32,54,2.4470783631571957
GermanWrinkler43:32,55,2.4204886763004625
GermanWrinkler43:32,56,4.090150583256895
GermanWrinkler43:32,57,2.390211473803928
GermanWrinkler43:32,58,37.991438628911936
GermanWrinkler43:32,59,2.5351372544770285
GermanWrinkler43:32,60,29.97838984164185
GermanWrinkler43:32,61,2.7207336066965215
GermanWrinkler43:32,62,2.55293124816461
GermanWrinkler43:32,63,20.714852787462625
GermanWrinkler43:32,64,36.235768553984016
GermanWrinkler43:32,65,2.8562023039429194
GermanWrinkler43:32,66,3.147931429900895
GermanWrinkler43:32,67,3.1036927775421135
GermanWrinkler43:32,68,39.03876618144242
GermanWrinkler43:32,69,3.3798966139935813
GermanWrinkler43:32,70,5.473207751634443
GermanWrinkler43:32,71,3.649377448798541
GermanWrinkler43:32,72,3.8068673717644237
GermanWrinkler43:32,73,46.240080213007566
GermanWrinkler43:32,74,3.880591841307942
GermanWrinkler43:32,75,4.118319245414334
GermanWrinkler43:32,76,4.166328098565669
GermanWrinkler43:32,77,4.687490957616594
GermanWrinkler43:32,78,4.340095234393314
GermanWrinkler43:32,79,4.63332017129224
GermanWrinkler43:32,80,17.6791641702799
GermanWrinkler43:32,81,4.869260895422845
GermanWrinkler43:32,82,40.359909787958884
GermanWrinkler43:32,83,16.22905201773244
GermanWrinkler43:32,84,5.555854524919371
GermanWrinkler43:32,85,6.393032913115676
GermanWrinkler43:32,86,5.923651288756591
GermanWrinkler43:32,87,5.750167727705899
GermanWrinkler43:32,88,5.51120500111249
GermanWrinkler43:32,89,5.56936219180975
GermanWrinkler43:32,90,5.404215101863408
GermanWrinkler43:32,91,10.482608623697729
GermanWrinkler43:32,92,45.796245967516725
GermanWrinkler43:32,93,5.978190741682913
GermanWrinkler43:32,94,6.766859453858228
GermanWrinkler43:32,95,6.052082124453542
GermanWrinkler43:32,96,6.3325658062828385
GermanWrinkler43:32,97,6.098223433772678
GermanWrinkler43:32,98,29.118281873116924
GermanWrinkler43:32,99,5.7091040689518175
GermanWrinkler43:32,100,6.385158711301626
GermanWrinkler43:32,101,33.81610162926496
GermanWrinkler43:32,102,6.188825137036509
GermanWrinkler43:32,103,45.4914779083582
GermanWrinkler43:32,104,37.569328158494116
GermanWrinkler43:32,105,29.76573452166968
GermanWrinkler43:32,106,6.569584819159725
GermanWrinkler43:32,107,6.450685971308694
GermanWrinkler43:32,108,9.640622356462817
GermanWrinkler43:32,109,6.68387610313044
GermanWrinkler43:32,110,6.628345156295428
GermanWrinkler43:32,111,26.039978361461827
GermanWrinkler43:32,112,6.732887510152908
